부재ID,도면부재명,유형,구역,층,치수(mm),스팬/높이(mm),면적(m²),체적(m³)
500X600-B1F-DONG-0490,500X600,보(X),DONG,B1F,500x600,4500,,1.35
500X600-B1F-DONG-0491,500X600,보(X),DONG,B1F,500x600,4310,,1.2931
500X900-B1F-DONG-0015,500X900,보(X),DONG,B1F,500x900,5050,,2.2725
500X600-B1F-DONG-0492,500X600,보(X),DONG,B1F,500x600,5100,,1.53
500X600-B1F-DONG-0493,500X600,보(X),DONG,B1F,500x600,7500,,2.25
500X600-B1F-DONG-0494,500X600,보(X),DONG,B1F,500x600,7461,,2.2383
500X600-B1F-DONG-0495,500X600,보(Y),DONG,B1F,500x600,8775,,2.6324
500X600-B1F-DONG-0496,500X600,보(Y),DONG,B1F,500x600,8950,,2.685
500X600-B1F-DONG-0497,500X600,보(Y),DONG,B1F,500x600,6504,,1.9512
500X600-B1F-DONG-0498,500X600,보(Y),DONG,B1F,500x600,6350,,1.905
500X600-B1F-DONG-0499,500X600,보(X),DONG,B1F,500x600,5264,,1.5792
500X600-B1F-DONG-0500,500X600,보(X),DONG,B1F,500x600,5264,,1.5792
500X600-B1F-DONG-0501,500X600,보(X),DONG,B1F,500x600,7500,,2.25
500X600-B1F-DONG-0502,500X600,보(X),DONG,B1F,500x600,7500,,2.25
500X600-B1F-DONG-0503,500X600,보(Y),DONG,B1F,500x600,4124,,1.2372
500X600-B1F-DONG-0504,500X600,보(Y),DONG,B1F,500x600,3704,,1.1113
500X600-B1F-DONG-0505,500X600,보(X),DONG,B1F,500x600,4500,,1.35
500X600-B1F-DONG-0506,500X600,보(X),DONG,B1F,500x600,4415,,1.3244
500X600-B1F-DONG-0507,500X600,보(Y),DONG,B1F,500x600,6350,,1.905
500X600-B1F-DONG-0508,500X600,보(Y),DONG,B1F,500x600,6350,,1.905
500X600-B1F-DONG-0509,500X600,보(Y),DONG,B1F,500x600,6350,,1.905
500X600-B1F-DONG-0510,500X600,보(Y),DONG,B1F,500x600,5600,,1.68
400X800-B1F-DONG-0055,400X800,보(X),DONG,B1F,400x800,7796,,2.4946
400X800-B1F-DONG-0056,400X800,보(X),DONG,B1F,400x800,7200,,2.304
400X800-B1F-DONG-0057,400X800,보(Y),DONG,B1F,400x800,1167,,0.3736
400X800-B1F-DONG-0058,400X800,보(X),DONG,B1F,400x800,4162,,1.3318
700X900-B1F-DONG-0005,700X900,보(X),DONG,B1F,700x900,4058,,2.5567
500X900-B1F-DONG-0016,500X900,보(Y),DONG,B1F,500x900,7850,,3.5325
500X600-B1F-DONG-0511,500X600,보(Y),DONG,B1F,500x600,6663,,1.9988
600X2000-B1F-DONG-0001,600X2000,보(X),DONG,B1F,600x2000,2772,,3.3263
600X2000-B1F-DONG-0002,600X2000,보(X),DONG,B1F,600x2000,2772,,3.3263
400X800-B1F-DONG-0059,400X800,보(Y),DONG,B1F,400x800,1300,,0.416
600X900_EST-B1F-DONG-0001,600X900_EST,보(X),DONG,B1F,600x900,23200,,12.528
600X900_EST-B1F-DONG-0002,600X900_EST,보(X),DONG,B1F,600x900,8050,,4.347
500X600-B1F-DONG-0512,500X600,보(Y),DONG,B1F,500x600,4100,,1.23
400X800-B1F-DONG-0060,400X800,보(Y),DONG,B1F,400x800,3000,,0.96
400X900_EST-B1F-DONG-0001,400X900_EST,보(X),DONG,B1F,400x900,6250,,2.25
600X900_EST-B1F-DONG-0003,600X900_EST,보(X),DONG,B1F,600x900,7900,,4.266
700X900-B1F-DONG-0006,700X900,보(Y),DONG,B1F,700x900,10200,,6.4257
400X800-B1F-DONG-0061,400X800,보(X),DONG,B1F,400x800,4262,,1.364
400X800-B1F-DONG-0062,400X800,보(Y),DONG,B1F,400x800,6128,,1.961
400X800-B1F-DONG-0063,400X800,보(X),DONG,B1F,400x800,3638,,1.1641
700X900-B1F-DONG-0007,700X900,보(Y),DONG,B1F,700x900,5409,,3.4074
500X600-B1F-DONG-0513,500X600,보(X),DONG,B1F,500x600,3006,,0.9019
500X600-B1F-DONG-0514,500X600,보(X),DONG,B1F,500x600,3131,,0.9393
900X900-B1F-DONG-0008,900X900,보(Y),DONG,B1F,900x900,7700,,6.237
500X600-B1F-DONG-0515,500X600,보(X),DONG,B1F,500x600,7790,,2.337
500X600-B1F-DONG-0516,500X600,보(X),DONG,B1F,500x600,7790,,2.337
400X800-B1F-DONG-0064,400X800,보(Y),DONG,B1F,400x800,2183,,0.6984
400X800-B1F-DONG-0065,400X800,보(X),DONG,B1F,400x800,32841,,10.509
1000X900-B1F-DONG-0001,1000X900,보(X),DONG,B1F,1000x900,8028,,7.2256
400X900-B1F-DONG-0004,400X900,보(Y),DONG,B1F,400x900,41245,,14.8483
400X800-B1F-DONG-0066,400X800,보(X),DONG,B1F,400x800,5750,,1.84
400X800-B1F-DONG-0067,400X800,보(X),DONG,B1F,400x800,5700,,1.824
400X800-B1F-DONG-0068,400X800,보(X),DONG,B1F,400x800,5200,,1.664
500X700-B1F-DONG-0002,500X700,보(X),DONG,B1F,500x700,5700,,1.995
400X800-B1F-DONG-0069,400X800,보(Y),DONG,B1F,400x800,2520,,0.8064
400X800-B1F-DONG-0070,400X800,보(Y),DONG,B1F,400x800,3020,,0.9664
400X800-B1F-DONG-0071,400X800,보(X),DONG,B1F,400x800,5100,,1.632
400X800-B1F-DONG-0072,400X800,보(Y),DONG,B1F,400x800,3020,,0.9664
400X800-B1F-DONG-0073,400X800,보(Y),DONG,B1F,400x800,3020,,0.9664
500X700-B1F-DONG-0003,500X700,보(X),DONG,B1F,500x700,6150,,2.1525
500X700-B1F-DONG-0004,500X700,보(Y),DONG,B1F,500x700,1950,,0.6825
600X900_EST-B1F-DONG-0004,600X900_EST,보(Y),DONG,B1F,600x900,9510,,5.1354
400X800-B1F-DONG-0074,400X800,보(X),DONG,B1F,400x800,17400,,5.568
400X800-B1F-DONG-0075,400X800,보(Y),DONG,B1F,400x800,4792,,1.5336
400X800-B1F-DONG-0076,400X800,보(Y),DONG,B1F,400x800,4125,,1.3199
400X800-B1F-DONG-0077,400X800,보(X),DONG,B1F,400x800,6021,,1.9268
600X900-B1F-DONG-0020,600X900,보(Y),DONG,B1F,600x900,5382,,2.9065
400X800-B1F-DONG-0078,400X800,보(X),DONG,B1F,400x800,7158,,2.2907
400X800-B1F-DONG-0079,400X800,보(X),DONG,B1F,400x800,7283,,2.3306
400X900_EST-B1F-DONG-0002,400X900_EST,보(X),DONG,B1F,400x900,6100,,2.196
400X900_EST-B1F-DONG-0003,400X900_EST,보(X),DONG,B1F,400x900,6600,,2.376
400X900_EST-B1F-DONG-0004,400X900_EST,보(Y),DONG,B1F,400x900,2650,,0.954
1100X900-B1F-DONG-0001,1100X900,보(X),DONG,B1F,1100x900,5010,,4.9597
1100X900-B1F-DONG-0002,1100X900,보(X),DONG,B1F,1100x900,2550,,2.5247
500X600-B1F-DONG-0517,500X600,보(Y),DONG,B1F,500x600,2520,,0.756
400X800-B1F-DONG-0080,400X800,보(Y),DONG,B1F,400x800,10710,,3.4272
400X800-B1F-DONG-0081,400X800,보(Y),DONG,B1F,400x800,9710,,3.1072
400X800-B1F-DONG-0082,400X800,보(Y),DONG,B1F,400x800,2650,,0.848
400X900_EST-B1F-DONG-0005,400X900_EST,보(X),DONG,B1F,400x900,1842,,0.6633
500X600-B1F-DONG-0518,500X600,보(Y),DONG,B1F,500x600,1091,,0.3274
400X900_EST-B1F-DONG-0006,400X900_EST,보(Y),DONG,B1F,400x900,2000,,0.72
400X800-B1F-DONG-0083,400X800,보(Y),DONG,B1F,400x800,4560,,1.4592
400X800-B1F-DONG-0084,400X800,보(Y),DONG,B1F,400x800,4700,,1.5039
500X600-B1F-DONG-0519,500X600,보(Y),DONG,B1F,500x600,1123,,0.337
500X600-B1F-DONG-0520,500X600,보(X),DONG,B1F,500x600,4950,,1.485
600X900-B1F-DONG-0021,600X900,보(Y),DONG,B1F,600x900,5400,,2.916
1100X900-B1F-DONG-0003,1100X900,보(X),DONG,B1F,1100x900,5202,,5.1503
700X900-B1F-DONG-0008,700X900,보(Y),DONG,B1F,700x900,3866,,2.4356
500X600-B1F-DONG-0521,500X600,보(X),DONG,B1F,500x600,2310,,0.693
400X800-B1F-DONG-0085,400X800,보(X),DONG,B1F,400x800,700,,0.224
600X900_EST-B1F-DONG-0005,600X900_EST,보(Y),DONG,B1F,600x900,7800,,4.212
400X800-B1F-DONG-0086,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0004,700X600,보(Y),DONG,B1F,700x600,7800,,3.276
400X800-B1F-DONG-0087,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0005,700X600,보(Y),DONG,B1F,700x600,7800,,3.276
400X800-B1F-DONG-0088,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0089,400X800,보(X),DONG,B1F,400x800,700,,0.224
900X900-B1F-DONG-0009,900X900,보(Y),DONG,B1F,900x900,7800,,6.318
400X800-B1F-DONG-0090,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0091,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0006,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
900X900-B1F-DONG-0010,900X900,보(X),DONG,B1F,900x900,700,,0.567
400X800-B1F-DONG-0092,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0007,700X600,보(Y),DONG,B1F,700x600,7400,,3.108
400X800-B1F-DONG-0093,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0094,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0008,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
400X800-B1F-DONG-0095,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0096,400X800,보(X),DONG,B1F,400x800,700,,0.224
800X900-B1F-DONG-0011,800X900,보(Y),DONG,B1F,800x900,7600,,5.472
400X800-B1F-DONG-0097,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0098,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0009,700X600,보(Y),DONG,B1F,700x600,7400,,3.108
400X800-B1F-DONG-0099,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0100,400X800,보(X),DONG,B1F,400x800,700,,0.224
500X900-B1F-DONG-0017,500X900,보(Y),DONG,B1F,500x900,7600,,3.42
400X800-B1F-DONG-0101,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0102,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0010,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
400X800-B1F-DONG-0103,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0104,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0011,700X600,보(Y),DONG,B1F,700x600,7400,,3.108
400X800-B1F-DONG-0105,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0106,400X800,보(X),DONG,B1F,400x800,700,,0.224
600X900-B1F-DONG-0022,600X900,보(Y),DONG,B1F,600x900,7600,,4.104
400X800-B1F-DONG-0107,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0108,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0012,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
400X800-B1F-DONG-0109,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0110,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0013,700X600,보(Y),DONG,B1F,700x600,7400,,3.108
400X800-B1F-DONG-0111,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0112,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0014,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
400X800-B1F-DONG-0113,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0114,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0015,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
400X800-B1F-DONG-0115,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0116,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0016,700X600,보(Y),DONG,B1F,700x600,7400,,3.108
400X800-B1F-DONG-0117,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0118,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0119,400X800,보(Y),DONG,B1F,400x800,7600,,2.432
400X800-B1F-DONG-0120,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0121,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0017,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
400X800-B1F-DONG-0122,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0123,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0018,700X600,보(Y),DONG,B1F,700x600,8000,,3.36
400X800-B1F-DONG-0124,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0125,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0019,700X600,보(Y),DONG,B1F,700x600,3500,,1.4699
700X600-B1F-DONG-0020,700X600,보(X),DONG,B1F,700x600,700,,0.294
400X800-B1F-DONG-0126,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0021,700X600,보(Y),DONG,B1F,700x600,7800,,3.276
400X800-B1F-DONG-0127,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0128,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0022,700X600,보(Y),DONG,B1F,700x600,7800,,3.276
400X800-B1F-DONG-0129,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0130,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0023,700X600,보(Y),DONG,B1F,700x600,7700,,3.234
400X800-B1F-DONG-0131,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0132,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0024,700X600,보(Y),DONG,B1F,700x600,7000,,2.94
400X800-B1F-DONG-0133,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0025,700X600,보(Y),DONG,B1F,700x600,8000,,3.36
400X800-B1F-DONG-0134,400X800,보(X),DONG,B1F,400x800,700,,0.224
500X900-B1F-DONG-0018,500X900,보(Y),DONG,B1F,500x900,8000,,3.6
700X600-B1F-DONG-0026,700X600,보(Y),DONG,B1F,700x600,7900,,3.3179
400X800-B1F-DONG-0135,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0027,700X600,보(Y),DONG,B1F,700x600,7900,,3.3179
400X800-B1F-DONG-0136,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0028,700X600,보(Y),DONG,B1F,700x600,7700,,3.234
400X800-B1F-DONG-0137,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0138,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0029,700X600,보(Y),DONG,B1F,700x600,7000,,2.94
400X800-B1F-DONG-0139,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0030,700X600,보(Y),DONG,B1F,700x600,3600,,1.512
400X800-B1F-DONG-0140,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0031,700X600,보(Y),DONG,B1F,700x600,3600,,1.512
700X600-B1F-DONG-0032,700X600,보(X),DONG,B1F,700x600,700,,0.294
400X800-B1F-DONG-0141,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0033,700X600,보(Y),DONG,B1F,700x600,7800,,3.276
400X800-B1F-DONG-0142,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0034,700X600,보(Y),DONG,B1F,700x600,7900,,3.3179
400X800-B1F-DONG-0143,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0035,700X600,보(Y),DONG,B1F,700x600,7900,,3.3179
400X800-B1F-DONG-0144,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0036,700X600,보(Y),DONG,B1F,700x600,7700,,3.234
400X800-B1F-DONG-0145,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0146,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0037,700X600,보(Y),DONG,B1F,700x600,7000,,2.94
400X800-B1F-DONG-0147,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0148,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0038,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
700X600-B1F-DONG-0039,700X600,보(Y),DONG,B1F,700x600,7700,,3.2339
400X800-B1F-DONG-0149,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0040,700X600,보(Y),DONG,B1F,700x600,7700,,3.2339
400X800-B1F-DONG-0150,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0041,700X600,보(Y),DONG,B1F,700x600,7700,,3.234
400X800-B1F-DONG-0151,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0152,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0042,700X600,보(Y),DONG,B1F,700x600,7000,,2.94
400X800-B1F-DONG-0153,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0154,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0043,700X600,보(Y),DONG,B1F,700x600,6900,,2.898
400X800-B1F-DONG-0155,400X800,보(X),DONG,B1F,400x800,700,,0.224
400X800-B1F-DONG-0156,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0044,700X600,보(Y),DONG,B1F,700x600,7700,,3.234
400X800-B1F-DONG-0157,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0045,700X600,보(Y),DONG,B1F,700x600,7600,,3.192
700X600-B1F-DONG-0046,700X600,보(Y),DONG,B1F,700x600,7500,,3.15
400X800-B1F-DONG-0158,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0047,700X600,보(Y),DONG,B1F,700x600,7500,,3.15
400X800-B1F-DONG-0159,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X600-B1F-DONG-0048,700X600,보(Y),DONG,B1F,700x600,8100,,3.4021
400X800-B1F-DONG-0160,400X800,보(X),DONG,B1F,400x800,700,,0.224
700X900-B1F-DONG-0009,700X900,보(X),DONG,B1F,700x900,7418,,4.6734
700X900-B1F-DONG-0010,700X900,보(X),DONG,B1F,700x900,7240,,4.5614
700X900-B1F-DONG-0011,700X900,보(Y),DONG,B1F,700x900,7173,,4.5187
700X900-B1F-DONG-0012,700X900,보(Y),DONG,B1F,700x900,7337,,4.6225
700X900-B1F-DONG-0013,700X900,보(Y),DONG,B1F,700x900,7878,,4.963
700X900-B1F-DONG-0014,700X900,보(Y),DONG,B1F,700x900,7092,,4.4678
500X900-B1F-DONG-0019,500X900,보(Y),DONG,B1F,500x900,3500,,1.575
500X900-B1F-DONG-0020,500X900,보(Y),DONG,B1F,500x900,3500,,1.575
600X900-B1F-DONG-0023,600X900,보(X),DONG,B1F,600x900,6378,,3.4441
700X900-B1F-DONG-0015,700X900,보(X),DONG,B1F,700x900,5406,,3.406
700X900-B1F-DONG-0016,700X900,보(X),DONG,B1F,700x900,3536,,2.2277
500X900-B1F-DONG-0021,500X900,보(Y),DONG,B1F,500x900,7691,,3.461
500X900-B1F-DONG-0022,500X900,보(Y),DONG,B1F,500x900,4060,,1.8268
500X900-B1F-DONG-0023,500X900,보(X),DONG,B1F,500x900,5592,,2.5163
500X900-B1F-DONG-0024,500X900,보(X),DONG,B1F,500x900,5504,,2.4766
500X900-B1F-DONG-0025,500X900,보(X),DONG,B1F,500x900,4931,,2.2191
500X900-B1F-DONG-0026,500X900,보(X),DONG,B1F,500x900,4791,,2.156
500X900-B1F-DONG-0027,500X900,보(Y),DONG,B1F,500x900,3912,,1.7606
500X900-B1F-DONG-0028,500X900,보(Y),DONG,B1F,500x900,3877,,1.7448
500X900-B1F-DONG-0029,500X900,보(Y),DONG,B1F,500x900,3514,,1.5812
500X900-B1F-DONG-0030,500X900,보(Y),DONG,B1F,500x900,3479,,1.5655
500X900-B1F-DONG-0031,500X900,보(Y),DONG,B1F,500x900,2940,,1.3232
500X900-B1F-DONG-0032,500X900,보(Y),DONG,B1F,500x900,2905,,1.3075
500X900-B1F-DONG-0033,500X900,보(Y),DONG,B1F,500x900,1865,,0.8392
500X900-B1F-DONG-0034,500X900,보(Y),DONG,B1F,500x900,1900,,0.855
700X900-B1F-DONG-0017,700X900,보(Y),DONG,B1F,700x900,6213,,3.914
700X900-B1F-DONG-0018,700X900,보(Y),DONG,B1F,700x900,6622,,4.1719
500X900-B1F-DONG-0035,500X900,보(Y),DONG,B1F,500x900,2597,,1.1687
500X900-B1F-DONG-0036,500X900,보(Y),DONG,B1F,500x900,2512,,1.1304
500X900-B1F-DONG-0037,500X900,보(X),DONG,B1F,500x900,7830,,3.5235
500X900-B1F-DONG-0038,500X900,보(X),DONG,B1F,500x900,7480,,3.3661
500X900-B1F-DONG-0039,500X900,보(X),DONG,B1F,500x900,4020,,1.809
500X900-B1F-DONG-0040,500X900,보(X),DONG,B1F,500x900,3570,,1.6065
500X900-B1F-DONG-0041,500X900,보(X),DONG,B1F,500x900,5750,,2.5875
500X900-B1F-DONG-0042,500X900,보(X),DONG,B1F,500x900,5300,,2.385
500X900-B1F-DONG-0043,500X900,보(X),DONG,B1F,500x900,7000,,3.15
500X900-B1F-DONG-0044,500X900,보(X),DONG,B1F,500x900,6500,,2.9249
500X900-B1F-DONG-0045,500X900,보(X),DONG,B1F,500x900,7000,,3.15
500X900-B1F-DONG-0046,500X900,보(X),DONG,B1F,500x900,6750,,3.0374
700X900-B1F-DONG-0019,700X900,보(X),DONG,B1F,700x900,9470,,5.966
500X900-B1F-DONG-0047,500X900,보(X),DONG,B1F,500x900,7400,,3.33
500X900-B1F-DONG-0048,500X900,보(X),DONG,B1F,500x900,6900,,3.105
500X900-B1F-DONG-0049,500X900,보(X),DONG,B1F,500x900,7400,,3.33
500X900-B1F-DONG-0050,500X900,보(X),DONG,B1F,500x900,6900,,3.105
500X900-B1F-DONG-0051,500X900,보(X),DONG,B1F,500x900,16000,,7.2001
500X900-B1F-DONG-0052,500X900,보(X),DONG,B1F,500x900,6900,,3.105
500X900-B1F-DONG-0053,500X900,보(Y),DONG,B1F,500x900,7250,,3.2625
500X900-B1F-DONG-0054,500X900,보(Y),DONG,B1F,500x900,7150,,3.2175
700X900-B1F-DONG-0020,700X900,보(Y),DONG,B1F,700x900,7590,,4.7819
700X900-B1F-DONG-0021,700X900,보(Y),DONG,B1F,700x900,7441,,4.6876
700X900-B1F-DONG-0022,700X900,보(Y),DONG,B1F,700x900,7840,,4.9394
700X900-B1F-DONG-0023,700X900,보(Y),DONG,B1F,700x900,7590,,4.7819
900X900-B1F-DONG-0011,900X900,보(X),DONG,B1F,900x900,7991,,6.4723
900X900-B1F-DONG-0012,900X900,보(X),DONG,B1F,900x900,7640,,6.1884
700X900-B1F-DONG-0024,700X900,보(X),DONG,B1F,700x900,7800,,4.914
700X900-B1F-DONG-0025,700X900,보(X),DONG,B1F,700x900,7501,,4.7255
700X900-B1F-DONG-0026,700X900,보(X),DONG,B1F,700x900,7800,,4.914
700X900-B1F-DONG-0027,700X900,보(X),DONG,B1F,700x900,3519,,2.2167
700X900-B1F-DONG-0028,700X900,보(X),DONG,B1F,700x900,7800,,4.914
700X900-B1F-DONG-0029,700X900,보(X),DONG,B1F,700x900,7500,,4.725
600X900-B1F-DONG-0024,600X900,보(X),DONG,B1F,600x900,4901,,2.6463
600X900-B1F-DONG-0025,600X900,보(X),DONG,B1F,600x900,4750,,2.5652
700X900-B1F-DONG-0030,700X900,보(Y),DONG,B1F,700x900,8213,,5.1744
700X900-B1F-DONG-0031,700X900,보(Y),DONG,B1F,700x900,7840,,4.9394
500X900-B1F-DONG-0055,500X900,보(X),DONG,B1F,500x900,3281,,1.4763
500X900-B1F-DONG-0056,500X900,보(X),DONG,B1F,500x900,3572,,1.6072
1000X900-B1F-DONG-0002,1000X900,보(X),DONG,B1F,1000x900,7540,,6.786
1000X900-B1F-DONG-0003,1000X900,보(X),DONG,B1F,1000x900,7539,,6.7852
500X900-B1F-DONG-0057,500X900,보(Y),DONG,B1F,500x900,7550,,3.3976
500X900-B1F-DONG-0058,500X900,보(Y),DONG,B1F,500x900,7800,,3.51
600X900-B1F-DONG-0026,600X900,보(X),DONG,B1F,600x900,5100,,2.754
600X900-B1F-DONG-0027,600X900,보(X),DONG,B1F,600x900,5000,,2.7
600X900-B1F-DONG-0028,600X900,보(X),DONG,B1F,600x900,7800,,4.212
600X900-B1F-DONG-0029,600X900,보(X),DONG,B1F,600x900,7800,,4.212
500X900-B1F-DONG-0059,500X900,보(Y),DONG,B1F,500x900,4597,,2.0687
500X900-B1F-DONG-0060,500X900,보(Y),DONG,B1F,500x900,4700,,2.115
500X900-B1F-DONG-0061,500X900,보(X),DONG,B1F,500x900,30542,,13.7439
800X900-B1F-DONG-0012,800X900,보(X),DONG,B1F,800x900,7700,,5.544
800X900-B1F-DONG-0013,800X900,보(X),DONG,B1F,800x900,7500,,5.4
500X900-B1F-DONG-0062,500X900,보(Y),DONG,B1F,500x900,4097,,1.8437
500X900-B1F-DONG-0063,500X900,보(Y),DONG,B1F,500x900,3997,,1.7987
700X900-B1F-DONG-0032,700X900,보(Y),DONG,B1F,700x900,7353,,4.6323
700X900-B1F-DONG-0033,700X900,보(Y),DONG,B1F,700x900,7153,,4.5063
700X900-B1F-DONG-0034,700X900,보(Y),DONG,B1F,700x900,7353,,4.6323
700X900-B1F-DONG-0035,700X900,보(Y),DONG,B1F,700x900,7150,,4.5045
1100X900-B1F-DONG-0004,1100X900,보(X),DONG,B1F,1100x900,7500,,7.425
1100X900-B1F-DONG-0005,1100X900,보(X),DONG,B1F,1100x900,7700,,7.623
500X600-B1F-DONG-0522,500X600,보(X),DONG,B1F,500x600,7800,,2.3401
500X600-B1F-DONG-0523,500X600,보(X),DONG,B1F,500x600,7800,,2.34
700X900-B1F-DONG-0036,700X900,보(X),DONG,B1F,700x900,5000,,3.1499
700X900-B1F-DONG-0037,700X900,보(X),DONG,B1F,700x900,5200,,3.276
700X900-B1F-DONG-0038,700X900,보(X),DONG,B1F,700x900,5200,,3.276
1100X900-B1F-DONG-0006,1100X900,보(X),DONG,B1F,1100x900,7700,,7.623
1100X900-B1F-DONG-0007,1100X900,보(X),DONG,B1F,1100x900,7600,,7.524
500X600-B1F-DONG-0524,500X600,보(X),DONG,B1F,500x600,7800,,2.34
500X900-B1F-DONG-0064,500X900,보(Y),DONG,B1F,500x900,7850,,3.5325
500X600-B1F-DONG-0525,500X600,보(X),DONG,B1F,500x600,7800,,2.34
700X900-B1F-DONG-0039,700X900,보(X),DONG,B1F,700x900,4800,,3.0239
500X900-B1F-DONG-0065,500X900,보(Y),DONG,B1F,500x900,8000,,3.6
