부재ID,도면명,유형,구역,층,치수,체적(m³)
700X900-B1F-DONG-0066,700X900,보(X),DONG,B1F,700x900,5.04
700X900-B1F-DONG-0067,700X900,보(X),DONG,B1F,700x900,4.6668
500X900-B1F-DONG-0174,500X900,보(Y),DONG,B1F,500x900,2.205
500X900-B1F-DONG-0175,500X900,보(Y),DONG,B1F,500x900,2.205
500X900-B1F-DONG-0176,500X900,보(Y),DONG,B1F,500x900,1.5583
500X900-B1F-DONG-0177,500X900,보(Y),DONG,B1F,500x900,1.52
500X900-B1F-DONG-0178,500X900,보(Y),DONG,B1F,500x900,2.205
500X900-B1F-DONG-0179,500X900,보(Y),DONG,B1F,500x900,2.205
600X900-B1F-DONG-0046,600X900,보(X),DONG,B1F,600x900,4.428
600X900-B1F-DONG-0047,600X900,보(X),DONG,B1F,600x900,4.428
500X900-B1F-DONG-0180,500X900,보(Y),DONG,B1F,500x900,0.5935
500X900-B1F-DONG-0181,500X900,보(Y),DONG,B1F,500x900,0.558
600X900-B1F-DONG-0048,600X900,보(Y),DONG,B1F,600x900,2.646
600X900-B1F-DONG-0049,600X900,보(Y),DONG,B1F,600x900,1.5027
800X900-B1F-DONG-0028,800X900,보(X),DONG,B1F,800x900,5.904
800X900-B1F-DONG-0029,800X900,보(X),DONG,B1F,800x900,5.904
500X900-B1F-DONG-0182,500X900,보(Y),DONG,B1F,500x900,3.375
500X900-B1F-DONG-0183,500X900,보(Y),DONG,B1F,500x900,3.555
500X900-B1F-DONG-0184,500X900,보(X),DONG,B1F,500x900,2.2114
700X900-B1F-DONG-0068,700X900,보(X),DONG,B1F,700x900,3.15
700X900-B1F-DONG-0069,700X900,보(X),DONG,B1F,700x900,2.0521
700X900-B1F-DONG-0070,700X900,보(X),DONG,B1F,700x900,1.6728
600X900-B1F-DONG-0050,600X900,보(Y),DONG,B1F,600x900,4.1903
600X900-B1F-DONG-0051,600X900,보(Y),DONG,B1F,600x900,4.0552
500X900-B1F-DONG-0185,500X900,보(X),DONG,B1F,500x900,1.593
500X900-B1F-DONG-0186,500X900,보(X),DONG,B1F,500x900,1.5738
700X900-B1F-DONG-0071,700X900,보(Y),DONG,B1F,700x900,4.8195
700X900-B1F-DONG-0072,700X900,보(Y),DONG,B1F,700x900,3.3747
500X900-B1F-DONG-0187,500X900,보(Y),DONG,B1F,500x900,1.8235
500X900-B1F-DONG-0188,500X900,보(Y),DONG,B1F,500x900,1.7743
500X900-B1F-DONG-0189,500X900,보(X),DONG,B1F,500x900,3.5325
500X900-B1F-DONG-0190,500X900,보(X),DONG,B1F,500x900,3.375
600X900-B1F-DONG-0052,600X900,보(Y),DONG,B1F,600x900,2.1882
600X900-B1F-DONG-0053,600X900,보(Y),DONG,B1F,600x900,2.183
500X900-B1F-DONG-0191,500X900,보(X),DONG,B1F,500x900,3.42
500X900-B1F-DONG-0192,500X900,보(X),DONG,B1F,500x900,3.285
500X900-B1F-DONG-0193,500X900,보(X),DONG,B1F,500x900,3.6
500X900-B1F-DONG-0194,500X900,보(X),DONG,B1F,500x900,3.465
500X900-B1F-DONG-0195,500X900,보(X),DONG,B1F,500x900,3.51
500X900-B1F-DONG-0196,500X900,보(X),DONG,B1F,500x900,3.375
500X900-B1F-DONG-0197,500X900,보(X),DONG,B1F,500x900,3.4425
500X900-B1F-DONG-0198,500X900,보(X),DONG,B1F,500x900,3.2868
600X900-B1F-DONG-0054,600X900,보(Y),DONG,B1F,600x900,1.9178
600X900-B1F-DONG-0055,600X900,보(Y),DONG,B1F,600x900,1.9129
600X900-B1F-DONG-0056,600X900,보(Y),DONG,B1F,600x900,1.9174
600X900-B1F-DONG-0057,600X900,보(Y),DONG,B1F,600x900,1.9122
600X900-B1F-DONG-0058,600X900,보(Y),DONG,B1F,600x900,1.9182
600X900-B1F-DONG-0059,600X900,보(Y),DONG,B1F,600x900,1.913
500X900-B1F-DONG-0199,500X900,보(Y),DONG,B1F,500x900,1.3692
500X900-B1F-DONG-0200,500X900,보(Y),DONG,B1F,500x900,1.3692
500X900-B1F-DONG-0201,500X900,보(Y),DONG,B1F,500x900,1.3354
500X900-B1F-DONG-0202,500X900,보(Y),DONG,B1F,500x900,1.3691
600X900-B1F-DONG-0060,600X900,보(Y),DONG,B1F,600x900,2.646
600X900-B1F-DONG-0061,600X900,보(Y),DONG,B1F,600x900,2.646
500X900-B1F-DONG-0203,500X900,보(X),DONG,B1F,500x900,1.4722
500X900-B1F-DONG-0204,500X900,보(X),DONG,B1F,500x900,1.4722
900X900-B1F-DONG-0028,900X900,보(Y),DONG,B1F,900x900,5.994
900X900-B1F-DONG-0029,900X900,보(Y),DONG,B1F,900x900,5.994
800X1500-B1F-DONG-0009,800X1500,보(Y),DONG,B1F,800x1500,1.1727
500X900-B1F-DONG-0205,500X900,보(Y),DONG,B1F,500x900,0.4397
500X900-B1F-DONG-0206,500X900,보(X),DONG,B1F,500x900,3.285
500X900-B1F-DONG-0207,500X900,보(X),DONG,B1F,500x900,3.285
500X900-B1F-DONG-0208,500X900,보(X),DONG,B1F,500x900,2.8883
500X900-B1F-DONG-0209,500X900,보(X),DONG,B1F,500x900,2.8883
500X900-B1F-DONG-0210,500X900,보(X),DONG,B1F,500x900,3.51
500X900-B1F-DONG-0211,500X900,보(X),DONG,B1F,500x900,3.285
500X900-B1F-DONG-0212,500X900,보(X),DONG,B1F,500x900,3.69
500X900-B1F-DONG-0213,500X900,보(X),DONG,B1F,500x900,3.4875
500X900-B1F-DONG-0214,500X900,보(X),DONG,B1F,500x900,3.6
500X900-B1F-DONG-0215,500X900,보(X),DONG,B1F,500x900,3.3327
800X900-B1F-DONG-0030,800X900,보(Y),DONG,B1F,800x900,4.4345
800X900-B1F-DONG-0031,800X900,보(Y),DONG,B1F,800x900,4.4345
800X900-B1F-DONG-0032,800X900,보(Y),DONG,B1F,800x900,4.4375
800X900-B1F-DONG-0033,800X900,보(Y),DONG,B1F,800x900,4.4115
500X900-B1F-DONG-0216,500X900,보(X),DONG,B1F,500x900,3.51
500X900-B1F-DONG-0217,500X900,보(X),DONG,B1F,500x900,3.3494
700X900-B1F-DONG-0073,700X900,보(X),DONG,B1F,700x900,4.8331
700X900-B1F-DONG-0074,700X900,보(X),DONG,B1F,700x900,4.8331
900X900-B1F-DONG-0030,900X900,보(X),DONG,B1F,900x900,5.9449
900X900-B1F-DONG-0031,900X900,보(X),DONG,B1F,900x900,5.952
800X900-B1F-DONG-0034,800X900,보(X),DONG,B1F,800x900,5.7355
800X900-B1F-DONG-0035,800X900,보(X),DONG,B1F,800x900,5.7355
1000X900-B1F-DONG-0006,1000X900,보(X),DONG,B1F,1000x900,5.7576
1000X900-B1F-DONG-0007,1000X900,보(X),DONG,B1F,1000x900,5.7619
600X900-B1F-DONG-0062,600X900,보(X),DONG,B1F,600x900,2.6523
600X900-B1F-DONG-0063,600X900,보(X),DONG,B1F,600x900,2.6542
700X900-B1F-DONG-0075,700X900,보(X),DONG,B1F,700x900,5.04
700X900-B1F-DONG-0076,700X900,보(X),DONG,B1F,700x900,5.04
700X900-B1F-DONG-0077,700X900,보(Y),DONG,B1F,700x900,4.8223
700X900-B1F-DONG-0078,700X900,보(Y),DONG,B1F,700x900,4.9871
600X900-B1F-DONG-0064,600X900,보(X),DONG,B1F,600x900,1.4309
600X900-B1F-DONG-0065,600X900,보(X),DONG,B1F,600x900,1.4921
1100X900-B1F-DONG-0010,1100X900,보(X),DONG,B1F,1100x900,7.5825
1100X900-B1F-DONG-0011,1100X900,보(X),DONG,B1F,1100x900,6.8395
500X900-B1F-DONG-0218,500X900,보(X),DONG,B1F,500x900,1.35
500X900-B1F-DONG-0219,500X900,보(X),DONG,B1F,500x900,1.4487
700X900-B1F-DONG-0079,700X900,보(X),DONG,B1F,700x900,4.0722
700X900-B1F-DONG-0080,700X900,보(X),DONG,B1F,700x900,4.4897
500X900-B1F-DONG-0220,500X900,보(Y),DONG,B1F,500x900,0.9149
500X900-B1F-DONG-0221,500X900,보(Y),DONG,B1F,500x900,0.9143
500X900-B1F-DONG-0222,500X900,보(X),DONG,B1F,500x900,2.6827
500X900-B1F-DONG-0223,500X900,보(X),DONG,B1F,500x900,2.6827
700X600-B1F-DONG-0202,700X600,보(X),DONG,B1F,700x600,3.1212
500X900-B1F-DONG-0224,500X900,보(X),DONG,B1F,500x900,3.962
700X600-B1F-DONG-0203,700X600,보(X),DONG,B1F,700x600,3.612
700X600-B1F-DONG-0204,700X600,보(X),DONG,B1F,700x600,3.612
400X800-B1F-DONG-0473,400X800,보(Y),DONG,B1F,400x800,2.624
400X800-B1F-DONG-0474,400X800,보(Y),DONG,B1F,400x800,2.624
700X600-B1F-DONG-0205,700X600,보(X),DONG,B1F,700x600,3.612
700X600-B1F-DONG-0206,700X600,보(X),DONG,B1F,700x600,3.612
500X900-B1F-DONG-0225,500X900,보(X),DONG,B1F,500x900,3.78
500X900-B1F-DONG-0226,500X900,보(X),DONG,B1F,500x900,3.78
400X800-B1F-DONG-0475,400X800,보(Y),DONG,B1F,400x800,2.3253
400X800-B1F-DONG-0476,400X800,보(Y),DONG,B1F,400x800,2.4992
500X900-B1F-DONG-0227,500X900,보(X),DONG,B1F,500x900,3.5254
500X900-B1F-DONG-0228,500X900,보(X),DONG,B1F,500x900,3.4804
700X900-B1F-DONG-0081,700X900,보(Y),DONG,B1F,700x900,2.987
700X900-B1F-DONG-0082,700X900,보(Y),DONG,B1F,700x900,3.1475
500X900-B1F-DONG-0229,500X900,보(Y),DONG,B1F,500x900,1.2692
500X900-B1F-DONG-0230,500X900,보(Y),DONG,B1F,500x900,1.3511
500X900-B1F-DONG-0231,500X900,보(X),DONG,B1F,500x900,1.755
500X900-B1F-DONG-0232,500X900,보(X),DONG,B1F,500x900,1.71
500X900-B1F-DONG-0233,500X900,보(X),DONG,B1F,500x900,1.0019
700X600-B1F-DONG-0207,700X600,보(X),DONG,B1F,700x600,0.8587
500X600-B1F-DONG-1077,500X600,보(Y),DONG,B1F,500x600,2.3107
500X600-B1F-DONG-1078,500X600,보(Y),DONG,B1F,500x600,2.3107
700X600-B1F-DONG-0208,700X600,보(X),DONG,B1F,700x600,0.6044
400X800-B1F-DONG-0477,400X800,보(X),DONG,B1F,400x800,0.4183
500X900-B1F-DONG-0234,500X900,보(X),DONG,B1F,500x900,1.7325
500X900-B1F-DONG-0235,500X900,보(X),DONG,B1F,500x900,1.71
500X600-B1F-DONG-1079,500X600,보(X),DONG,B1F,500x600,1.14
500X600-B1F-DONG-1080,500X600,보(X),DONG,B1F,500x600,1.155
500X600-B1F-DONG-1081,500X600,보(Y),DONG,B1F,500x600,2.3993
500X600-B1F-DONG-1082,500X600,보(Y),DONG,B1F,500x600,2.3993
500X900-B1F-DONG-0236,500X900,보(Y),DONG,B1F,500x900,1.3537
500X900-B1F-DONG-0237,500X900,보(Y),DONG,B1F,500x900,1.2718
500X900-B1F-DONG-0238,500X900,보(X),DONG,B1F,500x900,1.5171
400X800-B1F-DONG-0478,400X800,보(X),DONG,B1F,400x800,1.0046
500X900-B1F-DONG-0239,500X900,보(X),DONG,B1F,500x900,0.5017
500X900-B1F-DONG-0240,500X900,보(X),DONG,B1F,500x900,0.738
600X1500-B1F-DONG-0009,600X1500,보(X),DONG,B1F,600x1500,7.0058
600X1500-B1F-DONG-0010,600X1500,보(X),DONG,B1F,600x1500,7.086
600X900-B1F-DONG-0066,600X900,보(Y),DONG,B1F,600x900,1.6739
600X1500-B1F-DONG-0011,600X1500,보(Y),DONG,B1F,600x1500,2.7091
600X900-B1F-DONG-0067,600X900,보(Y),DONG,B1F,600x900,1.7734
600X900-B1F-DONG-0068,600X900,보(Y),DONG,B1F,600x900,1.7773
700X1500-B1F-DONG-0003,700X1500,보(X),DONG,B1F,700x1500,8.82
700X1500-B1F-DONG-0004,700X1500,보(X),DONG,B1F,700x1500,8.82
600X900-B1F-DONG-0069,600X900,보(X),DONG,B1F,600x900,4.644
600X900-B1F-DONG-0070,600X900,보(X),DONG,B1F,600x900,4.644
600X900-B1F-DONG-0071,600X900,보(X),DONG,B1F,600x900,4.2258
600X900-B1F-DONG-0072,600X900,보(X),DONG,B1F,600x900,4.1988
600X900-B1F-DONG-0073,600X900,보(X),DONG,B1F,600x900,4.4663
600X600-B1F-DONG-0039,600X600,보(X),DONG,B1F,600x600,2.9782
600X900-B1F-DONG-0074,600X900,보(Y),DONG,B1F,600x900,2.484
600X900-B1F-DONG-0075,600X900,보(Y),DONG,B1F,600x900,2.484
600X900-B1F-DONG-0076,600X900,보(Y),DONG,B1F,600x900,2.484
600X900-B1F-DONG-0077,600X900,보(Y),DONG,B1F,600x900,2.484
500X900-B1F-DONG-0241,500X900,보(Y),DONG,B1F,500x900,1.9376
500X900-B1F-DONG-0242,500X900,보(Y),DONG,B1F,500x900,1.8722
400X800-B1F-DONG-0479,400X800,보(Y),DONG,B1F,400x800,0.4144
400X800-B1F-DONG-0480,400X800,보(Y),DONG,B1F,400x800,0.4172
500X600-B1F-DONG-1083,500X600,보(X),DONG,B1F,500x600,2.4
500X600-B1F-DONG-1084,500X600,보(X),DONG,B1F,500x600,2.4
400X800-B1F-DONG-0481,400X800,보(Y),DONG,B1F,400x800,0.4177
400X800-B1F-DONG-0482,400X800,보(Y),DONG,B1F,400x800,0.4206
800X900-B1F-DONG-0036,800X900,보(X),DONG,B1F,800x900,6.192
800X900-B1F-DONG-0037,800X900,보(X),DONG,B1F,800x900,6.192
500X900-B1F-DONG-0243,500X900,보(Y),DONG,B1F,500x900,2.2725
500X900-B1F-DONG-0244,500X900,보(Y),DONG,B1F,500x900,2.2734
800X900-B1F-DONG-0038,800X900,보(X),DONG,B1F,800x900,5.2078
400X800-B1F-DONG-0483,400X800,보(X),DONG,B1F,400x800,2.3146
500X900-B1F-DONG-0245,500X900,보(Y),DONG,B1F,500x900,3.3345
500X900-B1F-DONG-0246,500X900,보(Y),DONG,B1F,500x900,3.3345
800X900-B1F-DONG-0039,800X900,보(Y),DONG,B1F,800x900,5.4303
800X900-B1F-DONG-0040,800X900,보(Y),DONG,B1F,800x900,2.2838
800X900-B1F-DONG-0041,800X900,보(Y),DONG,B1F,800x900,4.3103
800X900-B1F-DONG-0042,800X900,보(Y),DONG,B1F,800x900,4.5559
800X900-B1F-DONG-0043,800X900,보(Y),DONG,B1F,800x900,4.6122
800X900-B1F-DONG-0044,800X900,보(Y),DONG,B1F,800x900,4.5882
800X900-B1F-DONG-0045,800X900,보(Y),DONG,B1F,800x900,4.7776
800X900-B1F-DONG-0046,800X900,보(Y),DONG,B1F,800x900,4.7873
600X900-B1F-DONG-0078,600X900,보(X),DONG,B1F,600x900,3.1956
500X600-B1F-DONG-1085,500X600,보(X),DONG,B1F,500x600,1.7412
500X900-B1F-DONG-0247,500X900,보(X),DONG,B1F,500x900,2.022
500X900-B1F-DONG-0248,500X900,보(X),DONG,B1F,500x900,2.295
500X900-B1F-DONG-0249,500X900,보(X),DONG,B1F,500x900,3.4156
500X900-B1F-DONG-0250,500X900,보(X),DONG,B1F,500x900,3.5029
800X900-B1F-DONG-0047,800X900,보(X),DONG,B1F,800x900,5.3447
800X900-B1F-DONG-0048,800X900,보(X),DONG,B1F,800x900,5.6376
600X900-B1F-DONG-0079,600X900,보(X),DONG,B1F,600x900,2.7609
600X900-B1F-DONG-0080,600X900,보(X),DONG,B1F,600x900,2.7725
500X900-B1F-DONG-0251,500X900,보(X),DONG,B1F,500x900,3.645
500X900-B1F-DONG-0252,500X900,보(X),DONG,B1F,500x900,3.645
500X900-B1F-DONG-0253,500X900,보(X),DONG,B1F,500x900,3.645
500X900-B1F-DONG-0254,500X900,보(X),DONG,B1F,500x900,3.645
600X900-B1F-DONG-0081,600X900,보(Y),DONG,B1F,600x900,1.8958
600X900-B1F-DONG-0082,600X900,보(Y),DONG,B1F,600x900,2.1454
600X900-B1F-DONG-0083,600X900,보(Y),DONG,B1F,600x900,2.1438
600X900-B1F-DONG-0084,600X900,보(Y),DONG,B1F,600x900,2.1454
600X900-B1F-DONG-0085,600X900,보(Y),DONG,B1F,600x900,2.1438
600X900-B1F-DONG-0086,600X900,보(Y),DONG,B1F,600x900,2.1454
500X600-B1F-DONG-1086,500X600,보(Y),DONG,B1F,500x600,1.191
600X900-B1F-DONG-0087,600X900,보(Y),DONG,B1F,600x900,2.1454
400X800-B1F-DONG-0484,400X800,보(X),DONG,B1F,400x800,2.592
400X800-B1F-DONG-0485,400X800,보(X),DONG,B1F,400x800,2.592
500X900-B1F-DONG-0255,500X900,보(X),DONG,B1F,500x900,3.645
500X900-B1F-DONG-0256,500X900,보(X),DONG,B1F,500x900,3.645
500X900-B1F-DONG-0257,500X900,보(X),DONG,B1F,500x900,3.4365
500X900-B1F-DONG-0258,500X900,보(X),DONG,B1F,500x900,3.4365
500X900-B1F-DONG-0259,500X900,보(Y),DONG,B1F,500x900,2.16
500X900-B1F-DONG-0260,500X900,보(Y),DONG,B1F,500x900,2.16
500X900-B1F-DONG-0261,500X900,보(X),DONG,B1F,500x900,1.659
500X900-B1F-DONG-0262,500X900,보(X),DONG,B1F,500x900,1.7225
500X900-B1F-DONG-0263,500X900,보(Y),DONG,B1F,500x900,2.2204
500X900-B1F-DONG-0264,500X900,보(Y),DONG,B1F,500x900,2.2211
500X900-B1F-DONG-0265,500X900,보(X),DONG,B1F,500x900,2.3386
500X900-B1F-DONG-0266,500X900,보(X),DONG,B1F,500x900,2.385
500X900-B1F-DONG-0267,500X900,보(Y),DONG,B1F,500x900,2.0432
500X900-B1F-DONG-0268,500X900,보(Y),DONG,B1F,500x900,2.0374
500X900-B1F-DONG-0269,500X900,보(X),DONG,B1F,500x900,3.4455
500X900-B1F-DONG-0270,500X900,보(X),DONG,B1F,500x900,3.51
500X900-B1F-DONG-0271,500X900,보(X),DONG,B1F,500x900,1.7852
500X900-B1F-DONG-0272,500X900,보(X),DONG,B1F,500x900,1.7906
500X900-B1F-DONG-0273,500X900,보(X),DONG,B1F,500x900,3.4411
500X900-B1F-DONG-0274,500X900,보(X),DONG,B1F,500x900,3.51
800X1700-B1F-DONG-0006,800X1700,보(X),DONG,B1F,800x1700,7.072
800X1700-B1F-DONG-0007,800X1700,보(X),DONG,B1F,800x1700,6.5942
500X900-B1F-DONG-0275,500X900,보(X),DONG,B1F,500x900,3.4586
500X900-B1F-DONG-0276,500X900,보(X),DONG,B1F,500x900,3.51
500X900-B1F-DONG-0277,500X900,보(X),DONG,B1F,500x900,3.465
500X900-B1F-DONG-0278,500X900,보(X),DONG,B1F,500x900,3.51
500X900-B1F-DONG-0279,500X900,보(Y),DONG,B1F,500x900,1.0653
500X900-B1F-DONG-0280,500X900,보(Y),DONG,B1F,500x900,1.0227
600X900-B1F-DONG-0088,600X900,보(X),DONG,B1F,600x900,2.9192
600X900-B1F-DONG-0089,600X900,보(X),DONG,B1F,600x900,4.212
800X900-B1F-DONG-0049,800X900,보(X),DONG,B1F,800x900,4.2991
800X900-B1F-DONG-0050,800X900,보(X),DONG,B1F,800x900,4.4234
400X800-B1F-DONG-0486,400X800,보(X),DONG,B1F,400x800,1.4627
1000X900-B1F-DONG-0008,1000X900,보(X),DONG,B1F,1000x900,6.4537
500X600-B1F-DONG-1087,500X600,보(X),DONG,B1F,500x600,1.53
600X900-B1F-DONG-0090,600X900,보(X),DONG,B1F,600x900,1.1393
700X900-B1F-DONG-0083,700X900,보(X),DONG,B1F,700x900,4.788
700X900-B1F-DONG-0084,700X900,보(X),DONG,B1F,700x900,2.148
500X900-B1F-DONG-0281,500X900,보(X),DONG,B1F,500x900,3.465
500X900-B1F-DONG-0282,500X900,보(X),DONG,B1F,500x900,3.465
500X900-B1F-DONG-0283,500X900,보(X),DONG,B1F,500x900,3.465
500X900-B1F-DONG-0284,500X900,보(X),DONG,B1F,500x900,3.3613
500X900-B1F-DONG-0285,500X900,보(X),DONG,B1F,500x900,3.465
500X900-B1F-DONG-0286,500X900,보(X),DONG,B1F,500x900,3.3838
500X900-B1F-DONG-0287,500X900,보(X),DONG,B1F,500x900,3.465
500X900-B1F-DONG-0288,500X900,보(X),DONG,B1F,500x900,3.465
400X800-B1F-DONG-0487,400X800,보(X),DONG,B1F,400x800,2.464
400X800-B1F-DONG-0488,400X800,보(X),DONG,B1F,400x800,2.464
700X900-B1F-DONG-0085,700X900,보(X),DONG,B1F,700x900,4.9496
700X900-B1F-DONG-0086,700X900,보(X),DONG,B1F,700x900,5.0397
600X900-B1F-DONG-0091,600X900,보(X),DONG,B1F,600x900,2.9382
600X900-B1F-DONG-0092,600X900,보(X),DONG,B1F,600x900,2.9403
900X900-B1F-DONG-0032,900X900,보(X),DONG,B1F,900x900,1.936
500X600-B1F-DONG-1088,500X600,보(X),DONG,B1F,500x600,1.92
500X900-B1F-DONG-0289,500X900,보(X),DONG,B1F,500x900,2.88
500X900-B1F-DONG-0290,500X900,보(X),DONG,B1F,500x900,2.8801
700X900-B1F-DONG-0087,700X900,보(Y),DONG,B1F,700x900,5.0315
700X900-B1F-DONG-0088,700X900,보(Y),DONG,B1F,700x900,5.1133
700X900-B1F-DONG-0089,700X900,보(X),DONG,B1F,700x900,3.339
700X900-B1F-DONG-0090,700X900,보(X),DONG,B1F,700x900,3.2363
700X900-B1F-DONG-0091,700X900,보(Y),DONG,B1F,700x900,5.5516
700X900-B1F-DONG-0092,700X900,보(Y),DONG,B1F,700x900,5.615
900X900-B1F-DONG-0033,900X900,보(X),DONG,B1F,900x900,5.2155
900X900-B1F-DONG-0034,900X900,보(X),DONG,B1F,900x900,5.5978
500X900-B1F-DONG-0291,500X900,보(X),DONG,B1F,500x900,3.51
500X900-B1F-DONG-0292,500X900,보(X),DONG,B1F,500x900,3.5097
600X900-B1F-DONG-0093,600X900,보(X),DONG,B1F,600x900,2.5692
600X900-B1F-DONG-0094,600X900,보(X),DONG,B1F,600x900,2.7725
800X900-B1F-DONG-0051,800X900,보(Y),DONG,B1F,800x900,5.5149
600X900-B1F-DONG-0095,600X900,보(Y),DONG,B1F,600x900,4.1711
500X900-B1F-DONG-0293,500X900,보(X),DONG,B1F,500x900,1.6085
400X900-B1F-DONG-0006,400X900,보(X),DONG,B1F,400x900,1.2912
500X900-B1F-DONG-0294,500X900,보(Y),DONG,B1F,500x900,1.8611
500X900-B1F-DONG-0295,500X900,보(Y),DONG,B1F,500x900,1.809
500X900-B1F-DONG-0296,500X900,보(Y),DONG,B1F,500x900,1.134
500X900-B1F-DONG-0297,500X900,보(Y),DONG,B1F,500x900,1.134
500X900-B1F-DONG-0298,500X900,보(Y),DONG,B1F,500x900,1.134
500X900-B1F-DONG-0299,500X900,보(Y),DONG,B1F,500x900,1.134
500X900-B1F-DONG-0300,500X900,보(X),DONG,B1F,500x900,1.0755
500X900-B1F-DONG-0301,500X900,보(X),DONG,B1F,500x900,1.0305
700X900-B1F-DONG-0093,700X900,보(X),DONG,B1F,700x900,3.213
700X900-B1F-DONG-0094,700X900,보(X),DONG,B1F,700x900,3.087
700X900-B1F-DONG-0095,700X900,보(X),DONG,B1F,700x900,3.5595
700X900-B1F-DONG-0096,700X900,보(X),DONG,B1F,700x900,3.4965
600X900-B1F-DONG-0096,600X900,보(Y),DONG,B1F,600x900,3.7618
700X900-B1F-DONG-0097,700X900,보(X),DONG,B1F,700x900,3.528
700X900-B1F-DONG-0098,700X900,보(X),DONG,B1F,700x900,3.0487
500X900-B1F-DONG-0302,500X900,보(X),DONG,B1F,500x900,1.6565
700X900-B1F-DONG-0099,700X900,보(Y),DONG,B1F,700x900,1.8968
900X900-B1F-DONG-0035,900X900,보(Y),DONG,B1F,900x900,7.7031
700X900-B1F-DONG-0100,700X900,보(X),DONG,B1F,700x900,3.4964
700X900-B1F-DONG-0101,700X900,보(Y),DONG,B1F,700x900,5.9913
700X900-B1F-DONG-0102,700X900,보(Y),DONG,B1F,700x900,5.9913
700X900-B1F-DONG-0103,700X900,보(Y),DONG,B1F,700x900,5.9913
700X900-B1F-DONG-0104,700X900,보(Y),DONG,B1F,700x900,5.9913
700X900-B1F-DONG-0105,700X900,보(Y),DONG,B1F,700x900,6.1173
500X900-B1F-DONG-0303,500X900,보(X),DONG,B1F,500x900,2.1702
400X800-B1F-DONG-0489,400X800,보(X),DONG,B1F,400x800,1.5881
500X900-B1F-DONG-0304,500X900,보(X),DONG,B1F,500x900,2.7809
500X900-B1F-DONG-0305,500X900,보(X),DONG,B1F,500x900,2.781
500X600-B1F-DONG-1089,500X600,보(X),DONG,B1F,500x600,1.854
500X600-B1F-DONG-1090,500X600,보(X),DONG,B1F,500x600,1.854
1100X900-B1F-DONG-0012,1100X900,보(X),DONG,B1F,1100x900,7.6131
1100X900-B1F-DONG-0013,1100X900,보(X),DONG,B1F,1100x900,7.4637
1100X900-B1F-DONG-0014,1100X900,보(X),DONG,B1F,1100x900,7.4259
1100X900-B1F-DONG-0015,1100X900,보(X),DONG,B1F,1100x900,7.6239
700X900-B1F-DONG-0106,700X900,보(X),DONG,B1F,700x900,5.0229
700X900-B1F-DONG-0107,700X900,보(X),DONG,B1F,700x900,4.8628
500X600-B1F-DONG-1091,500X600,보(Y),DONG,B1F,500x600,10.494
600X900-B1F-DONG-0097,600X900,보(X),DONG,B1F,600x900,2.484
600X900-B1F-DONG-0098,600X900,보(Y),DONG,B1F,600x900,1.674
400X900-B1F-DONG-0007,400X900,보(Y),DONG,B1F,400x900,1.3534
500X900-B1F-DONG-0306,500X900,보(X),DONG,B1F,500x900,0.7879
600X900-B1F-DONG-0099,600X900,보(Y),DONG,B1F,600x900,3.174
500X900-B1F-DONG-0307,500X900,보(X),DONG,B1F,500x900,2.4975
500X900-B1F-DONG-0308,500X900,보(Y),DONG,B1F,500x900,0.4007
1100X900-B1F-DONG-0016,1100X900,보(Y),DONG,B1F,1100x900,0.6585
1100X900-B1F-DONG-0017,1100X900,보(X),DONG,B1F,1100x900,1.2275
700X900-B1F-DONG-0108,700X900,보(Y),DONG,B1F,700x900,0.5897
700X900-B1F-DONG-0109,700X900,보(X),DONG,B1F,700x900,3.087
700X900-B1F-DONG-0110,700X900,보(X),DONG,B1F,700x900,2.0668
1100X900-B1F-DONG-0018,1100X900,보(X),DONG,B1F,1100x900,9.1752
700X900-B1F-DONG-0111,700X900,보(X),DONG,B1F,700x900,4.8447
600X900-B1F-DONG-0100,600X900,보(X),DONG,B1F,600x900,0.6524
600X900-B1F-DONG-0101,600X900,보(Y),DONG,B1F,600x900,0.8372
600X900-B1F-DONG-0102,600X900,보(X),DONG,B1F,600x900,2.8661
1100X900-B1F-DONG-0019,1100X900,보(Y),DONG,B1F,1100x900,5.6515
1100X900-B1F-DONG-0020,1100X900,보(Y),DONG,B1F,1100x900,6.0956
500X700-B1F-DONG-0014,500X700,보(X),DONG,B1F,500x700,1.5695
500X700-B1F-DONG-0015,500X700,보(Y),DONG,B1F,500x700,0.812
700X900-B1F-DONG-0112,700X900,보(X),DONG,B1F,700x900,0.5311
700X900-B1F-DONG-0113,700X900,보(Y),DONG,B1F,700x900,2.395
500X900-B1F-DONG-0309,500X900,보(Y),DONG,B1F,500x900,1.9253
700X900-B1F-DONG-0114,700X900,보(Y),DONG,B1F,700x900,2.3404
600X900_EST-B1F-DONG-0011,600X900_EST,보(X),DONG,B1F,600x900,13.0141
500X900-B1F-DONG-0310,500X900,보(Y),DONG,B1F,500x900,0.765
600X900-B1F-DONG-0103,600X900,보(X),DONG,B1F,600x900,4.8169
900X900-B1F-DONG-0036,900X900,보(Y),DONG,B1F,900x900,5.508
600X900-B1F-DONG-0104,600X900,보(X),DONG,B1F,600x900,4.7357
900X900-B1F-DONG-0037,900X900,보(Y),DONG,B1F,900x900,5.508
500X900-B1F-DONG-0311,500X900,보(Y),DONG,B1F,500x900,0.765
